drug_id,prot_id,affinity
CHEMBL1967992,Q14164,11.599999679
CHEMBL2001920,O43293,12.799991797
CHEMBL1971245,P24941,11.200000128
CHEMBL432622,Q02156,9.798970004
CHEMBL185569,O96013,11.400000202
CHEMBL2333365,P41240,11.1
CHEMBL1965589,P51617,11.200000128
CHEMBL1970522,Q00535,11.1
CHEMBL1985095,P51451,11.900000875
CHEMBL1965387,Q13627,11.800000504
CHEMBL1964687,P07948,12.299998172
CHEMBL1981782,P07333,11.699999383
CHEMBL281957,P11802,10.1
CHEMBL215803,P52564,12.1
CHEMBL1979318,Q13555,11.300000237
CHEMBL1999496,O75116,11.200000128
CHEMBL519697,P35968,11.200000128
CHEMBL129,P17252,11.213943352
CHEMBL1614705,Q13554,11.200000128
CHEMBL1992634,P12931,11.800000504
CHEMBL1965131,P45984,11.500000186
CHEMBL329274,P41743,14.1
CHEMBL225519,Q9NWZ3,11.200000128
CHEMBL1982383,P06213,11.400000202
CHEMBL1975490,P49840,11.200000128
CHEMBL2002407,P35968,11.999998417
CHEMBL2004647,P17612,11.200000128
CHEMBL1994693,P28482,11.200000128
CHEMBL1969537,Q9H4B4,12.499996913
CHEMBL1997892,P17612,11.999998417
CHEMBL2004419,Q9Y4K4,11.200000128
CHEMBL1987679,P51451,11.900000875
CHEMBL2007002,Q9HAZ1,14.1
CHEMBL210618,Q5VT25,11.1
CHEMBL1994693,P42679,11.800000504
CHEMBL1972142,P43405,11.900000875
CHEMBL2001751,Q7KZI7,13.200015437
CHEMBL1990904,Q9BZL6,12.299998172
CHEMBL461876,O14757,11.699999383
CHEMBL1996791,O15264,11.200000128
CHEMBL1996500,Q14164,11.599999679
CHEMBL1990821,O15264,11.200000128
CHEMBL2333365,P22455,11.1
CHEMBL243298,P36888,13.600038134
CHEMBL1971186,Q8NE63,11.200000128
CHEMBL1992732,P45983,11.599999679
CHEMBL1993374,Q05397,11.300000237
CHEMBL1988153,P53350,11.200000128
CHEMBL1668419,P27361,10.1
CHEMBL1986869,Q9UEE5,11.500000186
CHEMBL1972937,P52333,11.900000875
CHEMBL1975212,O14965,10.400000029
CHEMBL1998159,P08581,11.599999679
CHEMBL87084,Q04759,11.1
CHEMBL2007044,P31749,11.500000186
CHEMBL1976328,O14757,11.200000128
CHEMBL1981410,P49137,11.200000128
CHEMBL1980995,P06239,13.699980365
CHEMBL101311,Q00535,11.999998417
CHEMBL2003271,P04629,11.699999383
CHEMBL1997623,P52333,12.299998172
CHEMBL1995927,Q5VT25,11.1
CHEMBL1978166,P11362,12.899998135
CHEMBL1970104,P16591,13.200015437
CHEMBL1969879,O94806,11.1
CHEMBL347466,Q15139,9.887812396
CHEMBL1969755,Q05397,11.900000875
CHEMBL1990885,Q9BZL6,12.499996913
CHEMBL1970369,P23443,12.1
CHEMBL1970709,O75582,13.399988938
CHEMBL115220,P07948,11.1
CHEMBL1965988,P45984,11.999998417
CHEMBL1991674,P53779,11.599999679
CHEMBL2010872,Q06187,13.131517051
CHEMBL219722,P36888,13.625771642
CHEMBL1964444,Q9Y243,11.1
CHEMBL1956071,Q15418,13.555931956
CHEMBL1977374,Q9NYL2,11.200000128
CHEMBL2002446,Q9P1W9,11.900000875
CHEMBL2007421,O43293,11.400000202
CHEMBL1992796,O75116,11.400000202
CHEMBL1624529,Q13464,11.1
CHEMBL1998435,P48730,11.200000128
CHEMBL1993243,P68400,11.300000237
CHEMBL1978200,P04629,11.699999383
CHEMBL1991063,P24941,13.699980365
CHEMBL1970314,P42679,11.800000504
CHEMBL2001641,Q9UHD2,10.200000019
CHEMBL1966703,P35968,11.200000128
CHEMBL1802358,Q00535,11.555047444
CHEMBL1727312,P51817,10.400000029
CHEMBL1979093,Q13153,11.1
CHEMBL497151,O14757,11.200000128
CHEMBL1992125,O60674,11.699999383
CHEMBL1994830,P27448,11.300000237
CHEMBL1988387,Q7KZI7,12.499996913
CHEMBL1984586,P49760,11.200000128
CHEMBL1982924,Q9UEE5,11.500000186
CHEMBL2003817,P07332,11.800000504
CHEMBL1987910,O15264,11.200000128
CHEMBL1993424,P49137,11.200000128
CHEMBL7929,Q15139,9.401029995999998
CHEMBL2002479,P51817,12.299998172
CHEMBL324153,Q9Y478,12.652841969
CHEMBL1968850,O14920,11.599999679
CHEMBL1968590,Q96KB5,11.1
CHEMBL1967538,P53350,10.200000019
CHEMBL1998611,Q13464,12.199999035
CHEMBL1979933,P43405,11.900000875
CHEMBL207674,P28482,11.1
CHEMBL1965845,Q13627,12.899998135
CHEMBL1974457,Q05655,11.200000128
CHEMBL466154,Q9UM73,10.484049948
CHEMBL1965988,Q13976,11.800000504
CHEMBL1992371,P50750,12.799991797
CHEMBL1972576,P35968,11.200000128
CHEMBL1969537,P06493,11.200000128
CHEMBL1982541,P24941,11.200000128
CHEMBL226403,P06213,11.400000202
CHEMBL1976732,Q96PF2,11.900000875
CHEMBL1983111,Q9HAZ1,12.799991797
CHEMBL1981947,O43781,12.1
CHEMBL117697,P11309,10.900000053
CHEMBL1981079,O94806,13.200015437
CHEMBL1995172,Q05655,11.200000128
CHEMBL1996817,P30530,13.1
CHEMBL1992644,P51812,11.500000186
CHEMBL1984162,P08581,12.299998172
CHEMBL1975418,P51451,11.900000875
CHEMBL2312654,O14965,11.909668302
CHEMBL1870106,P35968,11.800000504
CHEMBL2004647,O75116,11.200000128
CHEMBL1980163,O96017,11.999998417
CHEMBL1682540,P42679,11.800000504
CHEMBL207400,O14757,11.200000128
CHEMBL1976732,Q16620,11.400000202
CHEMBL1682545,P31749,11.200000128
CHEMBL2002479,Q14012,11.999998417
CHEMBL260092,O14965,13.8000571
CHEMBL1982924,P49137,11.200000128
CHEMBL1986781,O43781,11.300000237
CHEMBL1983449,P30530,11.800000504
CHEMBL226403,P10721,11.999998417
CHEMBL1624529,Q9BZL6,11.1
CHEMBL1973142,Q06187,11.999998417
CHEMBL2002690,P17948,11.999998417
CHEMBL1980407,Q04771,12.199999035
CHEMBL1983111,P43405,13.600038134
CHEMBL1988387,Q12851,13.600038134
CHEMBL481491,Q13627,11.300000237
CHEMBL1976420,P00533,11.800000504
CHEMBL1993584,P48730,11.200000128
CHEMBL1992922,Q9Y4K4,12.499996913
CHEMBL1241482,P08631,12.246301788
CHEMBL1999126,Q9HAZ1,11.800000504
CHEMBL1966808,Q9NR20,11.599999679
CHEMBL2006263,P04626,11.900000875
CHEMBL2002165,P06239,14.600312917
CHEMBL1965131,Q12851,11.999998417
CHEMBL1972489,P08069,11.800000504
CHEMBL1986781,P35968,11.200000128
CHEMBL1967094,P41743,11.400000202
CHEMBL1991678,P11362,11.500000186
CHEMBL1994321,O96017,11.599999679
CHEMBL220241,Q13976,12.899998135
CHEMBL184847,Q9NR20,11.200000128
CHEMBL2001668,O75116,11.200000128
CHEMBL362558,Q12851,11.300000237
CHEMBL1986855,O96013,13.399988938
CHEMBL1991138,P53667,11.1
CHEMBL2003286,P30530,11.800000504
CHEMBL1975921,Q13131,10.700000074999998
CHEMBL1996702,Q12851,13.200015437
CHEMBL232601,P35968,11.1
CHEMBL1994526,Q9HBH9,11.1
CHEMBL1981410,P51957,12.599996932
CHEMBL1969190,P12931,11.800000504
CHEMBL1983534,Q8IW41,11.900000875
CHEMBL1998545,O15111,11.500000186
CHEMBL223367,P78368,11.200000128
CHEMBL1242024,P42345,11.777780705
CHEMBL2003286,P68400,14.500116928
CHEMBL1991410,Q8N4C8,11.699999383
CHEMBL1997822,P17612,11.200000128
CHEMBL1614705,P53778,11.300000237
CHEMBL2000354,Q9Y6M4,11.500000186
CHEMBL1986970,P45984,11.500000186
CHEMBL411903,P17948,15.299970641
CHEMBL432130,P05771,14.378525065
CHEMBL1988163,P06239,12.799991797
CHEMBL1682546,P68400,11.300000237
CHEMBL519697,P15735,11.800000504
CHEMBL1970522,Q13464,11.300000237
CHEMBL206955,P54646,11.1
CHEMBL362558,P51957,11.300000237
CHEMBL1975256,Q13131,11.900000875
CHEMBL1971141,P29317,11.599999679
CHEMBL271381,P10721,13.761446301
CHEMBL340921,Q13976,11.900000875
CHEMBL1242376,P54760,12.559670525
CHEMBL2000801,Q9HBH9,11.1
CHEMBL1972489,Q13882,11.699999383
CHEMBL1965507,P51617,11.200000128
CHEMBL2006299,Q7L7X3,11.300000237
CHEMBL1997617,P51955,11.900000875
CHEMBL1682552,Q9NR20,11.200000128
CHEMBL1964692,Q96KB5,11.1
CHEMBL2004544,Q14012,11.400000202
CHEMBL1972142,O00444,11.500000186
CHEMBL404367,P07949,12.499996913
CHEMBL474432,Q9Y243,11.1
CHEMBL1991356,P11309,12.399997603
CHEMBL1987910,Q9HBH9,11.1
CHEMBL1973540,Q86V86,11.999998417
CHEMBL1972142,P51955,11.1
CHEMBL1242287,P42345,12.996196279
CHEMBL1986869,Q9UM73,11.999998417
CHEMBL319894,P52564,10.622878745
CHEMBL546797,Q07912,11.500000186
CHEMBL2002726,P17948,12.499996913
CHEMBL1084546,P04626,11.900000875
CHEMBL7939,P42684,10.401029995999998
CHEMBL1986756,P45984,11.500000186
CHEMBL1979855,P49760,11.200000128
CHEMBL80619,P68400,10.702059991
CHEMBL2002702,P23443,13.000008766
CHEMBL2338334,Q02750,10.1
CHEMBL226403,P28482,12.118807914
CHEMBL1984842,P04626,11.900000875
CHEMBL2000393,Q05655,11.999998417
CHEMBL1972250,Q05655,11.200000128
CHEMBL1982660,Q13976,11.800000504
CHEMBL1984236,Q9HAZ1,11.699999383
CHEMBL79244,Q05513,11.058607315
CHEMBL1968791,Q9Y4K4,12.399997603
CHEMBL1996111,P49841,12.799991797
CHEMBL1958401,O96017,11.900000875
CHEMBL1966628,Q13882,11.699999383
CHEMBL1974935,Q9H4B4,11.200000128
CHEMBL1997764,O43293,11.999998417
CHEMBL2007592,P53350,11.200000128
CHEMBL296586,P07333,11.800000504
CHEMBL1999496,Q13627,11.300000237
CHEMBL2002723,P49336,11.699999383
CHEMBL1970203,P08922,11.800000504
CHEMBL220057,P48730,11.400000202
CHEMBL1981792,Q04912,11.500000186
CHEMBL2005478,Q00535,11.599999679
CHEMBL1975534,P17612,11.300000237
CHEMBL1965631,P53778,11.800000504
CHEMBL219722,Q08881,11.900000875
CHEMBL327291,Q04759,11.196910013
CHEMBL1682552,P53350,11.200000128
CHEMBL1972849,O15530,11.500000186
CHEMBL2003817,Q9NWZ3,11.1
CHEMBL1929238,Q05655,10.923908741
CHEMBL1988805,Q13464,11.500000186
CHEMBL1998121,Q9Y243,14.1
CHEMBL1997007,Q9UM73,11.400000202
CHEMBL1971149,Q16288,11.999998417
CHEMBL134536,P05129,10.32184875
CHEMBL2005528,P36888,11.699999383
CHEMBL1987054,P52333,13.299970641
CHEMBL1971132,P52333,11.400000202
CHEMBL2000408,P07948,11.900000875
CHEMBL1983980,P48729,12.1
CHEMBL1997023,Q13464,11.1
CHEMBL1999321,Q05655,11.200000128
CHEMBL507936,P17948,13.699980365
CHEMBL213505,Q96PF2,11.900000875
CHEMBL1983348,Q9UHD2,12.599996932
CHEMBL1990583,Q05513,11.200000128
CHEMBL1972568,Q12851,11.300000237
CHEMBL375284,O00444,11.500000186
CHEMBL2003657,P49841,11.300000237
CHEMBL1980715,O14965,11.300000237
CHEMBL266255,P05129,9.668636236
CHEMBL1965507,Q9HBH9,13.299970641
CHEMBL1983575,O60674,11.699999383
CHEMBL1972250,P17948,12.499996913
CHEMBL1241858,Q9UBF8,10.1
CHEMBL2205426,Q13188,11.637602002
CHEMBL1967094,O15075,11.1
CHEMBL1972119,P78368,11.200000128
CHEMBL432130,Q9UQM7,11.307608311
CHEMBL1970189,P51617,11.200000128
CHEMBL1988173,O00418,13.200015437
CHEMBL1090356,P51817,11.900000875
CHEMBL1967887,Q9HBH9,11.1
CHEMBL220057,Q13976,12.199999035
CHEMBL1974870,P07948,11.900000875
CHEMBL1985580,P05129,11.200000128
CHEMBL1987910,P06239,11.800000504
CHEMBL2001149,Q05397,11.300000237
CHEMBL1972119,Q9H2G2,11.1
CHEMBL1995927,P05129,11.200000128
CHEMBL1969523,Q13627,12.1
CHEMBL1991395,P04626,11.900000875
CHEMBL2312646,O96017,10.622878745
CHEMBL1982361,P49760,11.200000128
CHEMBL1993548,P06239,11.699999383
CHEMBL1984432,Q9BZL6,11.1
CHEMBL210618,P31749,11.193093138
CHEMBL351295,Q02156,13.1
CHEMBL1242198,P08631,13.427902142
CHEMBL398951,Q9H2X6,11.599999679
CHEMBL1241770,P12931,13.702059991
CHEMBL2001641,Q96GD4,10.599999953
CHEMBL1976240,Q9HCP0,11.300000237
CHEMBL565612,P42679,11.800000504
CHEMBL1983111,Q9NWZ3,12.899998135
CHEMBL1082440,P51617,11.200000128
CHEMBL404367,Q8NE63,13.1
CHEMBL1986143,Q14164,11.599999679
CHEMBL1991188,P43405,11.900000875
CHEMBL2001584,Q96GD4,11.500000186
CHEMBL1970735,Q16620,11.400000202
CHEMBL2005899,Q13555,11.300000237
CHEMBL1997764,Q15303,11.500000186
CHEMBL377408,P29597,11.800000504
CHEMBL1971017,P48730,12.299998172
CHEMBL1975927,P09619,12.699997654
CHEMBL1975534,P05129,11.200000128
CHEMBL1997822,P24941,11.200000128
CHEMBL1985406,P23443,11.300000237
CHEMBL1971186,Q13131,11.900000875
CHEMBL1989805,Q13627,11.800000504
CHEMBL1241487,P00533,13.58148606
CHEMBL1987359,Q9BXA7,11.900000875
CHEMBL1242373,O95819,11.699999383
CHEMBL416110,Q02156,10.497940009
CHEMBL206955,O43741,11.1
CHEMBL1991640,P06493,11.200000128
CHEMBL1995448,Q16644,11.1
CHEMBL1242209,P35968,10.1
CHEMBL1984432,P11309,11.1
CHEMBL1972290,Q00535,13.600038134
CHEMBL1992125,P51955,12.1
CHEMBL1997197,Q9UM73,11.300000237
CHEMBL1967560,Q05397,11.900000875
CHEMBL1241949,P00519,11.798970004
CHEMBL1967720,Q8NE63,12.399997603
CHEMBL1976134,P07948,11.900000875
CHEMBL146564,P24723,13.25490196
CHEMBL1975233,O14757,13.99997427
CHEMBL1980562,P49841,13.200015437
CHEMBL1973961,O14965,11.900000875
CHEMBL44,P06239,11.213943352
CHEMBL480283,P05771,10.1
CHEMBL1977931,Q9UQM7,10.200000019
CHEMBL1990346,Q14012,11.200000128
CHEMBL1965988,Q05513,11.200000128
CHEMBL1967094,P48729,11.300000237
CHEMBL1991285,O94806,11.1
CHEMBL1984274,Q05513,11.200000128
CHEMBL1973893,P00519,12.299998172
CHEMBL1996702,P50750,12.399997603
CHEMBL1965836,P42679,11.800000504
CHEMBL2000429,Q12851,11.300000237
CHEMBL1970104,Q12851,13.500007822
CHEMBL1976420,Q16288,11.699999383
CHEMBL1922225,Q16512,10.1
CHEMBL1983640,P45983,11.400000202
CHEMBL1970142,P53778,11.300000237
CHEMBL1975647,P43405,11.900000875
CHEMBL1968705,Q00535,11.300000237
CHEMBL262433,P48730,11.200000128
CHEMBL1967560,P04626,11.900000875
CHEMBL1974803,P53350,11.599999679
CHEMBL243088,P11309,12.499996913
CHEMBL2002407,P53350,11.200000128
CHEMBL1976093,Q12851,11.300000237
CHEMBL1991188,O15264,11.200000128
CHEMBL1987009,P31749,11.200000128
CHEMBL1682553,Q9HBH9,11.1
CHEMBL1971534,P17948,11.200000128
CHEMBL1985095,P15735,11.599999679
CHEMBL1970290,Q06418,12.199999035
CHEMBL461876,O43293,13.1
CHEMBL1984847,P27448,11.400000202
CHEMBL2005528,Q9HBY8,11.300000237
CHEMBL2006188,Q13464,13.500007822
CHEMBL261720,P00533,11.1
CHEMBL2000508,P49760,11.200000128
CHEMBL2002682,O14757,11.200000128
CHEMBL1982957,Q13555,13.399988938
CHEMBL1979252,P06213,11.400000202
CHEMBL2002599,Q14164,11.599999679
CHEMBL1984367,Q14289,11.900000875
CHEMBL1994526,P24941,11.200000128
CHEMBL234085,O00444,11.500000186
CHEMBL2002599,P48729,11.599999679
CHEMBL82136,P67870,10.702059991
CHEMBL1977713,Q9BZL6,11.1
CHEMBL1242750,P42345,12.058607315
CHEMBL1984586,Q06187,11.999998417
CHEMBL47940,P12931,12.803356966
CHEMBL1973348,Q9H3Y6,11.900000875
CHEMBL1978567,Q9UQM7,11.500000186
CHEMBL1448,P28482,10.1
CHEMBL478649,Q15303,10.702059991
CHEMBL1970735,Q96GD4,11.300000237
CHEMBL1966069,P06213,11.400000202
CHEMBL234085,P49336,11.900000875
CHEMBL2007296,Q16620,11.400000202
CHEMBL1988717,P04629,13.699980365
CHEMBL1974310,Q14680,12.199999035
CHEMBL347537,P08069,10.293820026
CHEMBL482767,P50750,11.900000875
CHEMBL2004771,Q96PF2,11.900000875
CHEMBL1682552,Q13882,11.699999383
CHEMBL1965988,Q96PF2,11.900000875
CHEMBL2004419,P08581,11.599999679
CHEMBL46440,P06493,10.986056648
CHEMBL1996111,Q14680,11.999998417
CHEMBL1969372,Q13554,11.200000128
CHEMBL1983923,P08069,11.999998417
CHEMBL2348417,P00533,13.543697499
CHEMBL436817,P41279,13.909894379
CHEMBL1979933,P49336,11.500000186
CHEMBL1970735,O14757,11.200000128
CHEMBL1970217,Q96GD4,11.300000237
CHEMBL1970203,Q9P1W9,11.900000875
CHEMBL1682546,P07948,11.900000875
CHEMBL1996817,Q7KZI7,12.599996932
CHEMBL375284,P49137,11.200000128
CHEMBL340384,P08581,11.999998417
CHEMBL1965387,Q9Y463,11.699999383
CHEMBL2000271,P10721,11.999998417
CHEMBL1984788,Q9NYL2,11.200000128
CHEMBL1969190,P11309,11.1
CHEMBL1987359,Q13555,11.300000237
CHEMBL468280,O43293,11.999998417
CHEMBL1965169,Q02750,11.599999679
CHEMBL1998414,Q9NWZ3,11.1
CHEMBL1971149,Q16513,11.200000128
CHEMBL1984206,Q05655,11.200000128
CHEMBL225519,P23443,11.800000504
CHEMBL1996649,P11309,11.300000237
CHEMBL1964441,O43293,11.400000202
CHEMBL1968406,O00444,11.500000186
CHEMBL1765781,O14965,12.1
CHEMBL95692,P43405,11.900000875
CHEMBL1995813,Q9UM73,11.999998417
CHEMBL1974803,O43781,11.400000202
CHEMBL379835,P49760,11.200000128
CHEMBL365847,Q05655,11.1
CHEMBL2006581,P68400,11.300000237
CHEMBL560813,Q9P1W9,11.900000875
CHEMBL1242847,P42345,11.466531544
CHEMBL458997,P51957,12.599996932
CHEMBL2204532,O14920,11.191514981
CHEMBL1998112,P24941,11.200000128
CHEMBL195029,P28482,10.798970004
CHEMBL81315,P17612,10.702059991
CHEMBL1987034,P43405,14.600312917
CHEMBL274064,Q14680,12.199999035
CHEMBL2004025,Q14164,11.599999679
CHEMBL2007421,Q13627,11.800000504
CHEMBL262623,P09619,10.400000029
CHEMBL1242290,P35968,10.1
CHEMBL1230122,Q9HBY8,11.1
CHEMBL1381197,O15530,11.500000186
CHEMBL1998611,Q13237,12.1
CHEMBL1994808,P09619,10.300000031
CHEMBL412142,P11309,11.1
CHEMBL2002690,P45984,11.500000186
CHEMBL1976093,O00311,11.999998417
CHEMBL207130,Q16539,11.1
CHEMBL1375640,Q9H3Y6,11.900000875
CHEMBL1945559,P08069,11.1
CHEMBL1992242,P00533,11.800000504
CHEMBL272938,P06239,12.599996932
CHEMBL1381197,O14920,11.599999679
CHEMBL2006778,O96017,11.800000504
CHEMBL447602,P35968,13.180921908
CHEMBL1975787,O15111,11.599999679
CHEMBL2005475,Q9BXA7,12.1
CHEMBL2003456,P36888,13.200015437
CHEMBL1419458,P48730,11.200000128
CHEMBL1990912,Q16620,11.400000202
CHEMBL2004118,O14757,11.800000504
CHEMBL1975233,Q13627,11.300000237
CHEMBL1994693,O14757,11.200000128
CHEMBL2000724,P00519,11.500000186
CHEMBL1971141,P04629,11.699999383
CHEMBL1981782,P49840,11.699999383
CHEMBL1979970,Q9UM73,11.999998417
CHEMBL2002649,Q06187,11.999998417
CHEMBL2001228,Q8N4C8,11.500000186
CHEMBL1991180,Q05655,12.899998135
CHEMBL1993243,O15075,11.1
CHEMBL1987948,Q8N4C8,13.000008766
CHEMBL1973483,P51955,11.1
CHEMBL1999718,P23443,11.300000237
CHEMBL1241586,P42336,11.757577319
CHEMBL1982465,O00418,11.500000186
CHEMBL1973893,P48730,11.200000128
CHEMBL1975787,P11362,12.1
CHEMBL340921,Q06187,11.999998417
CHEMBL1972346,P16234,12.1
CHEMBL482767,P06493,11.300000237
CHEMBL1995211,P36507,11.900000875
CHEMBL231209,P08581,11.599999679
CHEMBL185569,O15075,11.1
CHEMBL1241681,P78527,13.427902142
CHEMBL1979577,O75582,13.500007822
CHEMBL415049,O95819,11.400000202
CHEMBL1983006,P22607,11.800000504
CHEMBL1977814,Q07912,11.500000186
CHEMBL306380,Q5VT25,11.300000237
CHEMBL1982660,P51451,12.1
CHEMBL1998121,P42685,12.499996913
CHEMBL526133,Q13976,11.800000504
CHEMBL1990346,O14920,11.599999679
CHEMBL130208,Q15139,13.300659451
CHEMBL2000354,Q9H4B4,11.200000128
CHEMBL1983963,O43293,11.999998417
CHEMBL2205766,P06239,11.1
CHEMBL1983025,O94806,11.699999383
CHEMBL1996780,P05129,11.200000128
CHEMBL1994830,Q96SB4,11.200000128
CHEMBL1990885,O75116,12.1
CHEMBL1996500,P11309,11.300000237
CHEMBL1241680,P78527,11.32184875
CHEMBL2007296,O00311,11.999998417
CHEMBL1982753,Q96RR4,11.699999383
CHEMBL2001257,O75582,13.600038134
CHEMBL143703,Q9BWU1,10.1
CHEMBL1996702,P53667,11.599999679
CHEMBL371658,Q15139,9.497940009
CHEMBL1967302,O00418,11.500000186
CHEMBL1234833,P50750,13.145757491
CHEMBL523586,P17252,13.497940009
CHEMBL375284,Q08881,11.900000875
CHEMBL1983348,O96013,13.299970641
CHEMBL243088,Q05513,11.200000128
CHEMBL1997193,Q14164,11.599999679
CHEMBL1979252,Q13557,11.300000237
CHEMBL2004647,P49137,11.200000128
CHEMBL2312652,Q06187,10.622878745
CHEMBL1974416,P42685,12.499996913
CHEMBL1978099,Q13188,11.500000186
CHEMBL1956071,P53350,11.1
CHEMBL235157,Q9UHD2,11.599999679
CHEMBL380889,Q9UGJ0,11.1
CHEMBL1990482,O15075,11.1
CHEMBL1965170,Q05397,11.300000237
CHEMBL1993584,Q13131,11.999998417
CHEMBL1989474,Q96KB5,11.1
CHEMBL1981720,Q13555,11.300000237
CHEMBL178737,Q15118,10.798970004
CHEMBL1996234,Q8NE63,11.200000128
CHEMBL386636,P24723,13.180921908
CHEMBL1968926,P35968,11.200000128
CHEMBL1972119,P51451,11.900000875
CHEMBL1236126,P05129,11.200000128
CHEMBL1995832,Q8TDC3,11.1
CHEMBL1974803,O75116,11.200000128
CHEMBL1975121,O15264,11.200000128
CHEMBL1991078,P51812,11.999998417
CHEMBL1990346,Q9P1W9,11.900000875
CHEMBL2002407,P29317,11.599999679
CHEMBL2005886,P07332,11.800000504
CHEMBL413779,P06241,12.199999035
CHEMBL524266,O14965,11.497940009
CHEMBL1992937,Q9Y463,12.899998135
CHEMBL2000104,P51812,11.200000128
CHEMBL1971694,P27448,11.300000237
CHEMBL1988608,Q13464,13.600038134
CHEMBL1966087,Q8N4C8,11.200000128
CHEMBL183844,Q16513,11.200000128
CHEMBL1971801,P05129,11.200000128
CHEMBL1972362,Q08881,11.900000875
CHEMBL1272171,P11802,12.429754147
CHEMBL1992306,Q13882,12.399997603
CHEMBL458997,O00444,14.500116928
CHEMBL1987793,P49137,11.300000237
CHEMBL1976090,P07949,12.199999035
CHEMBL2002323,O00444,11.500000186
CHEMBL1981792,P08581,11.900000875
CHEMBL1967116,O96017,11.900000875
CHEMBL1973363,Q04759,11.800000504
CHEMBL458997,P28482,12.699997654
CHEMBL2003768,O14757,11.200000128
CHEMBL1973145,P51817,11.900000875
CHEMBL1965570,P42679,11.800000504
CHEMBL338449,Q05655,12.555931956
CHEMBL578061,O14965,12.829494129
CHEMBL1967720,P29317,12.799991797
CHEMBL1970913,P53778,11.300000237
CHEMBL1990904,P45984,13.399988938
CHEMBL2003514,O95819,11.400000202
CHEMBL1986177,Q13131,11.599999679
CHEMBL2000335,Q7KZI7,12.799991797
CHEMBL1984788,Q16644,11.1
CHEMBL1986781,Q14680,11.900000875
CHEMBL1095627,Q13464,10.401029995999998
CHEMBL1970340,P07948,11.900000875
CHEMBL337026,P41743,14.145757491
CHEMBL340384,Q9HCP0,12.299998172
CHEMBL2001257,P41743,11.400000202
CHEMBL1998159,O00311,14.1
CHEMBL1972355,Q12851,12.399997603
CHEMBL2205766,P24941,11.1
CHEMBL1994361,P17948,12.499996913
CHEMBL81170,P22694,10.702059991
CHEMBL1982506,Q05397,11.900000875
CHEMBL1965387,Q05397,11.300000237
CHEMBL1983449,P06493,11.200000128
CHEMBL1242660,P54760,12.219186408
CHEMBL1977681,P06493,11.800000504
CHEMBL2006493,O96013,11.400000202
CHEMBL1998193,Q9UM73,11.300000237
CHEMBL1242031,P35968,11.437242168
CHEMBL262433,P06241,12.399997603
CHEMBL1998159,P16591,11.900000875
CHEMBL1969042,P49137,11.200000128
CHEMBL1090356,O96013,11.400000202
CHEMBL1964687,P05129,11.200000128
CHEMBL1967531,Q8TDC3,11.200000128
CHEMBL220057,P04626,11.900000875
CHEMBL2007559,Q12851,11.699999383
CHEMBL213505,O95819,11.999998417
CHEMBL1970189,P07948,11.900000875
CHEMBL1964444,Q00535,12.599996932
CHEMBL1984842,P06241,11.599999679
CHEMBL1988537,P51817,13.000008766
CHEMBL1982465,P24941,11.200000128
CHEMBL1991008,P53667,10.300000031
CHEMBL117697,O14965,10.599999953
CHEMBL312676,P22694,10.702059991
CHEMBL1979554,Q13131,12.899998135
CHEMBL511410,Q13464,13.32184875
CHEMBL1984586,Q13976,11.800000504
CHEMBL1983534,P35916,11.300000237
CHEMBL1997197,Q5S007,11.699999383
CHEMBL1983268,Q9Y463,11.699999383
CHEMBL1970913,O00311,11.999998417
CHEMBL2001668,Q13153,11.1
CHEMBL1969588,P48729,12.799991797
CHEMBL256835,P53350,11.200000128
CHEMBL1190711,Q96KB5,11.900000875
CHEMBL2000345,Q13627,14.400162274
CHEMBL196363,Q86V86,11.200000128
CHEMBL436137,P23443,11.667030709
CHEMBL1983963,P53667,11.500000186
CHEMBL1985206,Q07912,11.500000186
CHEMBL1988537,P10721,11.999998417
CHEMBL2006263,Q13554,11.300000237
CHEMBL2000508,P49137,11.200000128
CHEMBL248757,Q16620,11.421663578
